index,company_name,Project name,Country,Year,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,ISO Code,Start Date,End Date
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1980, DATED 10.09.1999",Ukraine,2019,1980,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,358480000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1980, DATED 10.09.1999",Ukraine,2019,1980,Ukrgazvydobuvannya JSC,Crude Oil,Production,6330,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 1980, DATED 10.09.1999",Ukraine,2019,1980,Ukrgazvydobuvannya JSC,Condensate,Production,4940,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2102, DATED 27.12.1999",Ukraine,2019,2102,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,91730000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2102, DATED 27.12.1999",Ukraine,2019,2102,Ukrgazvydobuvannya JSC,Condensate,Production,8850,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2182, DATED 23.03.2000",Ukraine,2019,2182,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,170000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2182, DATED 23.03.2000",Ukraine,2019,2182,Ukrgazvydobuvannya JSC,Crude Oil,Production,130,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2228, DATED 18.08.2000",Ukraine,2019,2228,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,9670000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2236, DATED 07.09.2000",Ukraine,2019,2236,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,108190000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2271, DATED 12.10.2000",Ukraine,2019,2271,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,2106590000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2271, DATED 12.10.2000",Ukraine,2019,2271,Ukrgazvydobuvannya JSC,Condensate,Production,2460,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2272, DATED 12.10.2000",Ukraine,2019,2272,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,1810000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2273, DATED 12.10.2000",Ukraine,2019,2273,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,19350000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2343, DATED 20.12.2000",Ukraine,2019,2343,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,859710000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2343, DATED 20.12.2000",Ukraine,2019,2343,Ukrgazvydobuvannya JSC,Condensate,Production,10760,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2350, DATED 28.12.2000",Ukraine,2019,2350,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,66340000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2350, DATED 28.12.2000",Ukraine,2019,2350,Ukrgazvydobuvannya JSC,Condensate,Production,650,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2351, DATED 28.12.2000",Ukraine,2019,2351,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,96520000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2351, DATED 28.12.2000",Ukraine,2019,2351,Ukrgazvydobuvannya JSC,Crude Oil,Production,5440,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2351, DATED 28.12.2000",Ukraine,2019,2351,Ukrgazvydobuvannya JSC,Condensate,Production,5310,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2352, DATED 28.12.2000",Ukraine,2019,2352,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,156880000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2352, DATED 28.12.2000",Ukraine,2019,2352,Ukrgazvydobuvannya JSC,Crude Oil,Production,370,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2352, DATED 28.12.2000",Ukraine,2019,2352,Ukrgazvydobuvannya JSC,Condensate,Production,3380,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2353, DATED 28.12.2000",Ukraine,2019,2353,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,149250000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2353, DATED 28.12.2000",Ukraine,2019,2353,Ukrgazvydobuvannya JSC,Condensate,Production,6400,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2354, DATED 28.12.2000",Ukraine,2019,2354,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,7940000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2354, DATED 28.12.2000",Ukraine,2019,2354,Ukrgazvydobuvannya JSC,Condensate,Production,730,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2355, DATED 28.12.2000",Ukraine,2019,2355,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,525070000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2355, DATED 28.12.2000",Ukraine,2019,2355,Ukrgazvydobuvannya JSC,Condensate,Production,3660,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2356, DATED 28.12.2000",Ukraine,2019,2356,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,367090000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2356, DATED 28.12.2000",Ukraine,2019,2356,Ukrgazvydobuvannya JSC,Condensate,Production,3450,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2363, DATED 31.01.2001",Ukraine,2019,2363,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,142460000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2363, DATED 31.01.2001",Ukraine,2019,2363,Ukrgazvydobuvannya JSC,Condensate,Production,15710,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2364, DATED 31.01.2001",Ukraine,2019,2364,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,1490000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2365, DATED 31.01.2001",Ukraine,2019,2365,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,2120000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2365, DATED 31.01.2001",Ukraine,2019,2365,Ukrgazvydobuvannya JSC,Condensate,Production,40,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2367, DATED 01.02.2001",Ukraine,2019,2367,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,948470000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2367, DATED 01.02.2001",Ukraine,2019,2367,Ukrgazvydobuvannya JSC,Condensate,Production,17630,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2368, DATED 01.02.2001",Ukraine,2019,2368,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,61910000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2368, DATED 01.02.2001",Ukraine,2019,2368,Ukrgazvydobuvannya JSC,Condensate,Production,2430,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2369, DATED 01.02.2001",Ukraine,2019,2369,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,354600000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2369, DATED 01.02.2001",Ukraine,2019,2369,Ukrgazvydobuvannya JSC,Condensate,Production,4230,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2370, DATED 08.02.2001",Ukraine,2019,2370,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,420550000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2370, DATED 08.02.2001",Ukraine,2019,2370,Ukrgazvydobuvannya JSC,Condensate,Production,3650,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2371, DATED 08.02.2001",Ukraine,2019,2371,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,43700000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2371, DATED 08.02.2001",Ukraine,2019,2371,Ukrgazvydobuvannya JSC,Condensate,Production,700,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2372, DATED 08.02.2001",Ukraine,2019,2372,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,22230000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2372, DATED 08.02.2001",Ukraine,2019,2372,Ukrgazvydobuvannya JSC,Crude Oil,Production,16550,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2372, DATED 08.02.2001",Ukraine,2019,2372,Ukrgazvydobuvannya JSC,Condensate,Production,500,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2373, DATED 08.02.2001",Ukraine,2019,2373,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,641410000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2373, DATED 08.02.2001",Ukraine,2019,2373,Ukrgazvydobuvannya JSC,Crude Oil,Production,4080,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2373, DATED 08.02.2001",Ukraine,2019,2373,Ukrgazvydobuvannya JSC,Condensate,Production,66080,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2375, DATED 08.02.2001",Ukraine,2019,2375,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,300000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2386, DATED 21.02.2001",Ukraine,2019,2386,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,46660000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2386, DATED 21.02.2001",Ukraine,2019,2386,Ukrgazvydobuvannya JSC,Crude Oil,Production,6290,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2386, DATED 21.02.2001",Ukraine,2019,2386,Ukrgazvydobuvannya JSC,Condensate,Production,7200,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2387, DATED 21.02.2001",Ukraine,2019,2387,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,256150000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2387, DATED 21.02.2001",Ukraine,2019,2387,Ukrgazvydobuvannya JSC,Condensate,Production,1990,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2388, DATED 21.02.2001",Ukraine,2019,2388,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,102590000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2388, DATED 21.02.2001",Ukraine,2019,2388,Ukrgazvydobuvannya JSC,Condensate,Production,9650,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2389, DATED 21.02.2001",Ukraine,2019,2389,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,12630000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2389, DATED 21.02.2001",Ukraine,2019,2389,Ukrgazvydobuvannya JSC,Condensate,Production,630,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2390, DATED 21.02.2001",Ukraine,2019,2390,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,33170000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2390, DATED 21.02.2001",Ukraine,2019,2390,Ukrgazvydobuvannya JSC,Crude Oil,Production,1450,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2390, DATED 21.02.2001",Ukraine,2019,2390,Ukrgazvydobuvannya JSC,Condensate,Production,20,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2391, DATED 21.02.2001",Ukraine,2019,2391,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,205780000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2391, DATED 21.02.2001",Ukraine,2019,2391,Ukrgazvydobuvannya JSC,Condensate,Production,5300,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2398, DATED 26.03.2001",Ukraine,2019,2398,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,82690000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2398, DATED 26.03.2001",Ukraine,2019,2398,Ukrgazvydobuvannya JSC,Condensate,Production,2810,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2425, DATED 05.04.2001",Ukraine,2019,2425,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,125130000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2425, DATED 05.04.2001",Ukraine,2019,2425,Ukrgazvydobuvannya JSC,Crude Oil,Production,190,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2425, DATED 05.04.2001",Ukraine,2019,2425,Ukrgazvydobuvannya JSC,Condensate,Production,510,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2427, DATED 05.04.2001",Ukraine,2019,2427,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,19880000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2427, DATED 05.04.2001",Ukraine,2019,2427,Ukrgazvydobuvannya JSC,Condensate,Production,610,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2428, DATED 05.04.2001",Ukraine,2019,2428,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,150000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2429, DATED 05.04.2001",Ukraine,2019,2429,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,98230000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2429, DATED 05.04.2001",Ukraine,2019,2429,Ukrgazvydobuvannya JSC,Crude Oil,Production,2010,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2429, DATED 05.04.2001",Ukraine,2019,2429,Ukrgazvydobuvannya JSC,Condensate,Production,9470,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2430, DATED 05.04.2001",Ukraine,2019,2430,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,797220000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2430, DATED 05.04.2001",Ukraine,2019,2430,Ukrgazvydobuvannya JSC,Condensate,Production,34890,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2452, DATED 23.04.2001",Ukraine,2019,2452,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,5040000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2452, DATED 23.04.2001",Ukraine,2019,2452,Ukrgazvydobuvannya JSC,Condensate,Production,20,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2456, DATED 27.04.2001",Ukraine,2019,2456,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,78220000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2456, DATED 27.04.2001",Ukraine,2019,2456,Ukrgazvydobuvannya JSC,Condensate,Production,4670,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2462, DATED 14.05.2001",Ukraine,2019,2462,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,13040000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2463, DATED 14.05.2001",Ukraine,2019,2463,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,29860000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2486, DATED 13.06.2001",Ukraine,2019,2486,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,28490000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2487, DATED 13.06.2001",Ukraine,2019,2487,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,41720000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2487, DATED 13.06.2001",Ukraine,2019,2487,Ukrgazvydobuvannya JSC,Condensate,Production,1610,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2492, DATED 20.06.2001",Ukraine,2019,2492,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,43530000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2492, DATED 20.06.2001",Ukraine,2019,2492,Ukrgazvydobuvannya JSC,Condensate,Production,10,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2493, DATED 20.06.2001",Ukraine,2019,2493,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,182710000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2493, DATED 20.06.2001",Ukraine,2019,2493,Ukrgazvydobuvannya JSC,Crude Oil,Production,590,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2493, DATED 20.06.2001",Ukraine,2019,2493,Ukrgazvydobuvannya JSC,Condensate,Production,5050,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2542, DATED 09.09.2004",Ukraine,2019,2542,Ukrgazvydobuvannya JSC,Oil&Gas,Exploration,,n/a,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2594, DATED 23.11.2001",Ukraine,2019,2594,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,32140000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2594, DATED 23.11.2001",Ukraine,2019,2594,Ukrgazvydobuvannya JSC,Condensate,Production,1020,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2653, DATED 01.03.2002",Ukraine,2019,2653,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,148100000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2653, DATED 01.03.2002",Ukraine,2019,2653,Ukrgazvydobuvannya JSC,Crude Oil,Production,810,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2653, DATED 01.03.2002",Ukraine,2019,2653,Ukrgazvydobuvannya JSC,Condensate,Production,3380,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2793, DATED 31.05.2006",Ukraine,2019,2793,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,32550000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2793, DATED 31.05.2006",Ukraine,2019,2793,Ukrgazvydobuvannya JSC,Condensate,Production,390,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 2990, DATED 25.07.2007",Ukraine,2019,2990,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,3060000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 3116, DATED 12.08.2003",Ukraine,2019,3116,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,540000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 3116, DATED 12.08.2003",Ukraine,2019,3116,Ukrgazvydobuvannya JSC,Crude Oil,Production,320,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 3116, DATED 12.08.2003",Ukraine,2019,3116,Ukrgazvydobuvannya JSC,Condensate,Production,10,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 3117, DATED 12.08.2003",Ukraine,2019,3117,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,9700000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 3117, DATED 12.08.2003",Ukraine,2019,3117,Ukrgazvydobuvannya JSC,Crude Oil,Production,1820,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 3117, DATED 12.08.2003",Ukraine,2019,3117,Ukrgazvydobuvannya JSC,Condensate,Production,1350,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 3118, DATED 12.08.2003",Ukraine,2019,3118,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,59270000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 3118, DATED 12.08.2003",Ukraine,2019,3118,Ukrgazvydobuvannya JSC,Condensate,Production,670,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 3340, DATED 13.07.2004",Ukraine,2019,3340,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,6610000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 3340, DATED 13.07.2004",Ukraine,2019,3340,Ukrgazvydobuvannya JSC,Condensate,Production,140,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 3341, DATED 13.07.2004",Ukraine,2019,3341,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,32410000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 3341, DATED 13.07.2004",Ukraine,2019,3341,Ukrgazvydobuvannya JSC,Condensate,Production,180,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 3342, DATED 13.07.2004",Ukraine,2019,3342,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,33070000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 3342, DATED 13.07.2004",Ukraine,2019,3342,Ukrgazvydobuvannya JSC,Crude Oil,Production,4620,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 3342, DATED 13.07.2004",Ukraine,2019,3342,Ukrgazvydobuvannya JSC,Condensate,Production,300,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 4001, DATED 09.08.2006",Ukraine,2019,4001,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,1050000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 4001, DATED 09.08.2006",Ukraine,2019,4001,Ukrgazvydobuvannya JSC,Condensate,Production,10,Tonnes,,n/a,UKR,2019-01-01,2019-12-31
part3,,"SUBSOIL USE SPECIAL PERMIT NO. 4002, DATED 09.08.2006",Ukraine,2019,4002,Ukrgazvydobuvannya JSC,Natural gas (2711),Production,20000,Sm3,,n/a,UKR,2019-01-01,2019-12-31
