index,company_name,composite_key,company_type,company_id,company_sector,company_commodities,company_public_listing_or_website,company_audited_financial statement_or_equivalent,Payments to Governments Report,Country2,ISO Code 2,Year2,Start Date 2,End Date 2
3629_part3,IAMGOLD ESSAKANE SA,IAMGOLD ESSAKANE SA-Burkina Faso-2017,Private,00016079H,Mining,Or,n/a,n/a,44113924541,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3630_part3,BISSA GOLD SA,BISSA GOLD SA-Burkina Faso-2017,Private,00030276N,Mining,Or,n/a,n/a,28541612869,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3631_part3,SEMAFO BURKINA FASO SA,SEMAFO BURKINA FASO SA-Burkina Faso-2017,Private,00009763S,Mining,Or,n/a,n/a,25787987976,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3632_part3,SOCIÉTÉ DES MINES DE TAPARKO,SOCIÉTÉ DES MINES DE TAPARKO-Burkina Faso-2017,Private,00007047V,Mining,Or,n/a,n/a,8581036774,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3633_part3,RIVERSTONE KARMA SA,RIVERSTONE KARMA SA-Burkina Faso-2017,Private,00037904A,Mining,Or,n/a,n/a,9822922966,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3634_part3,BURKINA MINING COMPANY (BMC) SA,BURKINA MINING COMPANY (BMC) SA-Burkina Faso-2017,Private,00006204X,Mining,Or,n/a,n/a,7904883852,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3635_part3,NANTOU MINING BURKINA FASO SA,NANTOU MINING BURKINA FASO SA-Burkina Faso-2017,Private,00010790T,Mining,Zinc,n/a,n/a,4363530853,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3636_part3,ROXGOLD SANU SA,ROXGOLD SANU SA-Burkina Faso-2017,Private,00060700T,Mining,Or,n/a,n/a,4673965741,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3637_part3,HOUNDE GOLD OPERATION SA,HOUNDE GOLD OPERATION SA-Burkina Faso-2017,Private,00064526S,Mining,Or,n/a,n/a,2930101476,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3638_part3,SOCIÉTÉ MINIÈRE GRYPHON SA,SOCIÉTÉ MINIÈRE GRYPHON SA-Burkina Faso-2017,Private,00055782Y,Mining,Or,n/a,n/a,1589458528,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3639_part3,NETIANA MINING COMPANY (NMC),NETIANA MINING COMPANY (NMC)-Burkina Faso-2017,Private,00084771R,Mining,Or,n/a,n/a,1499699713,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3640_part3,AMPELLA MINING GOLD SARL,AMPELLA MINING GOLD SARL-Burkina Faso-2017,Private,00017763Y,Mining,Or,n/a,n/a,799773588,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3641_part3,SEMAFO BOUNGOU SA,SEMAFO BOUNGOU SA-Burkina Faso-2017,Private,00079626A,Mining,Or,n/a,n/a,980719833,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3642_part3,BIRIMIAN RESOURCES,BIRIMIAN RESOURCES-Burkina Faso-2017,Private,00029551F,Mining,Recherche minière,n/a,n/v,115582568,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3643_part3,KONKERA,KONKERA-Burkina Faso-2017,Private,00063250A,Mining,Or,n/a,n/a,482751552,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3644_part3,SOCIÉTÉ DES MINES DE SANBRADO SA,SOCIÉTÉ DES MINES DE SANBRADO SA-Burkina Faso-2017,Private,00082751B,Mining,Or,n/a,n/a,357803088,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3645_part3,KIAKA SA,KIAKA SA-Burkina Faso-2017,Private,00072220A,Mining,Or,n/a,n/a,415150000,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3646_part3,ROXGOLD BURKINA FASO SARL,ROXGOLD BURKINA FASO SARL-Burkina Faso-2017,Private,00034469W,Mining,Recherche minière,n/v,n/v,182480560,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3647_part3,MANA MINERAL SA,MANA MINERAL SA-Burkina Faso-2017,Private,00007572J,Mining,Recherche minière,n/a,n/a,50454323,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3648_part3,KIAKA GOLD,KIAKA GOLD-Burkina Faso-2017,Private,00023755F,Mining,Recherche minière,n/a,n/a,179770066,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3649_part3,SOFANEC,SOFANEC-Burkina Faso-2017,Private,00041096K,Other,Substance de carrières,n/v,n/a,72792825,Burkina Faso,BFA,2017,2017-01-01,2017-12-31
3650_part3,IAMGOLD ESSAKANE SA,IAMGOLD ESSAKANE SA-Burkina Faso-2018,Private,00016079H,Mining,Gold,https://www.iamgold.com/English/home/default.aspx,n/a,38788057240,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
3651_part3,BISSA GOLD SA,BISSA GOLD SA-Burkina Faso-2018,Private,00030276N,Mining,Gold,https://www.nordgold.com/operations/production/bissa/,n/a,32128722085,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
3652_part3,HOUNDE GOLD OPERATION SA,HOUNDE GOLD OPERATION SA-Burkina Faso-2018,Private,00064526S,Mining,Gold,n/a,n/a,23547281989,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
3653_part3,SEMAFO BURKINA FASO SA,SEMAFO BURKINA FASO SA-Burkina Faso-2018,Private,00009763S,Mining,Gold,https://www.semafo.com/home/default.aspx,n/a,12841661664,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
3654_part3,BURKINA MINING COMPANY (BMC) SA,BURKINA MINING COMPANY (BMC) SA-Burkina Faso-2018,Private,00006204X,Mining,Gold,n/a,n/a,10185873018,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
3655_part3,NETIANA MINING COMPANY (NMC),NETIANA MINING COMPANY (NMC)-Burkina Faso-2018,Private,00084771R,Mining,Gold,https://avesoro.com/corporate/structure/,n/a,7649328786,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
3656_part3,RIVERSTONE KARMA SA,RIVERSTONE KARMA SA-Burkina Faso-2018,Private,00037904A,Mining,Gold,n/a,n/a,4659868446,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
3657_part3,SEMAFO BOUNGOU SA,SEMAFO BOUNGOU SA-Burkina Faso-2018,Private,00079626A,Mining,Gold,https://www.semafo.com/home/default.aspx,n/a,4469571039,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
3658_part3,WAHGNION GOLD OPERATIONS SA,WAHGNION GOLD OPERATIONS SA-Burkina Faso-2018,Private,00055782Y,Mining,Gold,https://www.zonebourse.com/cours/action/TERANGA-GOLD-CORPORATION-6864864/societe/,n/a,4180127151,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
3659_part3,SOMITA SA,SOMITA SA-Burkina Faso-2018,Private,00007047V,Mining,Gold,n/a,n/a,3860320266,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
3660_part3,ROXGOLD SANU SA,ROXGOLD SANU SA-Burkina Faso-2018,Private,00060700T,Mining,Gold,https://www.roxgold.com/home/default.aspx,n/a,3265253412,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
3661_part3,NANTOU MINING BURKINA FASO SA,NANTOU MINING BURKINA FASO SA-Burkina Faso-2018,Private,00010790T,Mining,Zinc,https://www.zonebourse.com/cours/action/TREVALI-MINING-CORPORATIO-6714470/societe/,n/a,1297726020,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
3662_part3,HOUNDE EXPLORATION BF SARL,HOUNDE EXPLORATION BF SARL-Burkina Faso-2018,Private,00064526S,Mining,Gold,https://www.endeavourmining.com/our-portfolio/hounde-project/default.aspx,n/a,13130988,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
3663_part3,SOCIÉTÉ D'EXPLOITATION DES PHOSPHATES DU BURKINA (SEPB),SOCIÉTÉ D'EXPLOITATION DES PHOSPHATES DU BURKINA (SEPB)-Burkina Faso-2018,State-owned enterprises & public corporations,00143751E,Mining,Phosphates,n/a,n/a,,Burkina Faso,BFA,2018,2018-01-01,2018-12-31
3664_part3,IAMGOLD ESSAKANE SA,IAMGOLD ESSAKANE SA-Burkina Faso-2019,Private,00016079H,Mining,Or,https://www.iamgold.com/English/home/default.aspx,n/a,22614080689,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
3665_part3,BISSA GOLD SA,BISSA GOLD SA-Burkina Faso-2019,Private,00030276N,Mining,Or,https://www.nordgold.com/operations/production/bissa/,n/a,19629412223,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
3666_part3,SEMAFO BURKINA FASO SA,SEMAFO BURKINA FASO SA-Burkina Faso-2019,Private,00009763S,Mining,Or,https://www.semafo.com/home/default.aspx,n/a,3897429995,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
3667_part3,HOUNDE EXPLORATION BF SARL,HOUNDE EXPLORATION BF SARL-Burkina Faso-2019,Private,00064526S,Mining,Or,https://www.endeavourmining.com/our-portfolio/hounde-project/default.aspx,n/a,7879789,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
3668_part3,HOUNDE GOLD OPERATION SA,HOUNDE GOLD OPERATION SA-Burkina Faso-2019,Private,00064526S,Mining,Or,n/a,n/a,39636048842,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
3669_part3,RIVERSTONE KARMA SA,RIVERSTONE KARMA SA-Burkina Faso-2019,Private,00037904A,Mining,Or,n/a,n/a,5766658748,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
3670_part3,SEMAFO BOUNGOU SA,SEMAFO BOUNGOU SA-Burkina Faso-2019,Private,00079626A,Mining,Or,https://www.semafo.com/home/default.aspx,n/a,12821599809,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
3671_part3,BURKINA MINING COMPANY (BMC) SA,BURKINA MINING COMPANY (BMC) SA-Burkina Faso-2019,Private,00006204X,Mining,Or,n/a,n/a,5752402222,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
3672_part3,ROXGOLD SANU SA,ROXGOLD SANU SA-Burkina Faso-2019,Private,00060700T,Mining,Or,https://www.roxgold.com/home/default.aspx,n/a,1276787287,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
3673_part3,SOMITA SA,SOMITA SA-Burkina Faso-2019,Private,00007047V,Mining,Or,n/a,n/a,6865412988,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
3674_part3,NANTOU MINING BURKINA FASO SA,NANTOU MINING BURKINA FASO SA-Burkina Faso-2019,Private,00010790T,Mining,Zinc,https://www.zonebourse.com/cours/action/TREVALI-MINING-CORPORATIO-6714470/societe/,n/a,7485118154,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
3675_part3,NETIANA MINING COMPANY (NMC),NETIANA MINING COMPANY (NMC)-Burkina Faso-2019,Private,00084771R,Mining,Or,https://avesoro.com/corporate/structure/,n/a,860930289,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
3676_part3,WAHGNION GOLD OPERATIONS SA,WAHGNION GOLD OPERATIONS SA-Burkina Faso-2019,Private,00055782Y,Mining,Or,https://www.zonebourse.com/cours/action/TERANGA-GOLD-CORPORATION-6864864/societe/,n/a,5773490104,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
3677_part3,SOCIÉTÉ DES MINES DE SANBRADO,SOCIÉTÉ DES MINES DE SANBRADO-Burkina Faso-2019,Private,00082751B,Mining,Or,https://www.westafricanresources.com/,n/a,2416626244,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
3678_part3,ROXGOLD BURKINA FASO SARL,ROXGOLD BURKINA FASO SARL-Burkina Faso-2019,Private,00065225 B,Mining,Or,https://www.roxgold.com/home/default.aspx,n/a,1090959264,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
3679_part3,SOCIÉTÉ D'EXPLOITATION DES PHOSPHATES DU BURKINA (SEPB),SOCIÉTÉ D'EXPLOITATION DES PHOSPHATES DU BURKINA (SEPB)-Burkina Faso-2019,State-owned enterprises & public corporations,00143751E,Mining,Phosphates,http://sepb.gov.bf/,n/a,,Burkina Faso,BFA,2019,2019-01-01,2019-12-31
3680_part3,IAMGOLD ESSAKANE SA,IAMGOLD ESSAKANE SA-Burkina Faso-2020,Private,00016079H,Mining,Or,https://www.iamgold.com/English/home/default.aspx,https://www.iamgold.com/English/investors/financials/default.aspx,48352910707,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
3681_part3,HOUNDE GOLD OPERATION SA,HOUNDE GOLD OPERATION SA-Burkina Faso-2020,Private,00064526S,Mining,Or,n/a,n/a,29036110163,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
3682_part3,SEMAFO BURKINA FASO SA,SEMAFO BURKINA FASO SA-Burkina Faso-2020,Private,00009763S,Mining,Or,https://www.semafo.com/home/default.aspx,n/a,24331542894,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
3683_part3,WAHGNION GOLD OPERATIONS SA,WAHGNION GOLD OPERATIONS SA-Burkina Faso-2020,Private,00055782Y,Mining,Or,https://www.zonebourse.com/cours/action/TERANGA-GOLD-CORPORATION-6864864/societe/,n/a,18926044706,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
3684_part3,ROXGOLD SANU SA,ROXGOLD SANU SA-Burkina Faso-2020,Private,00060700T,Mining,Or,https://www.roxgold.com/home/default.aspx,n/a,15342540879,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
3685_part3,SEMAFO BOUNGOU SA,SEMAFO BOUNGOU SA-Burkina Faso-2020,Private,00079626A,Mining,Or,https://www.semafo.com/home/default.aspx,n/a,14921912829,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
3686_part3,BISSA GOLD SA,BISSA GOLD SA-Burkina Faso-2020,Private,00030276N,Mining,Or,https://www.nordgold.com/operations/production/bissa/,n/a,13816532624,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
3687_part3,SOCIÉTÉ DES MINES DE SANBRADO,SOCIÉTÉ DES MINES DE SANBRADO-Burkina Faso-2020,Private,00082751B,Mining,Or,https://www.westafricanresources.com/,n/a,12146486651,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
3688_part3,BURKINA MINING COMPANY (BMC) SA,BURKINA MINING COMPANY (BMC) SA-Burkina Faso-2020,Private,00006204X,Mining,Or,n/a,n/a,10133054699,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
3689_part3,RIVERSTONE KARMA SA,RIVERSTONE KARMA SA-Burkina Faso-2020,Private,00037904A,Mining,Or,n/a,n/a,9461019899,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
3690_part3,BOUERE-DOHOUN GOLD OPERATION SA,BOUERE-DOHOUN GOLD OPERATION SA-Burkina Faso-2020,Private,00082719S,Mining,Or,n/a,n/a,8327813366,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
3691_part3,SOMITA SA,SOMITA SA-Burkina Faso-2020,Private,00007047V,Mining,Or,n/a,n/a,4256955310,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
3692_part3,NORDGOLD SAMTENGA SA,NORDGOLD SAMTENGA SA-Burkina Faso-2020,Private,00122010 K,Mining,Or,n/a,n/a,1778527622,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
3693_part3,NETIANA MINING COMPANY (NMC),NETIANA MINING COMPANY (NMC)-Burkina Faso-2020,Private,00084771R,Mining,Or,https://avesoro.com/corporate/structure/,n/a,937156423,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
3694_part3,GRYPHON MINERALS BURKINA FASO SARL,GRYPHON MINERALS BURKINA FASO SARL-Burkina Faso-2020,Private,00014729V,Mining,Or,n/a,n/a,109029307,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
3695_part3,NANTOU MINING BURKINA FASO SA,NANTOU MINING BURKINA FASO SA-Burkina Faso-2020,Private,00010790T,Mining,Zinc,https://www.zonebourse.com/cours/action/TREVALI-MINING-CORPORATIO-6714470/societe/,n/a,77467749,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
3696_part3,SOCIÉTÉ D'EXPLOITATION DES PHOSPHATES DU BURKINA (SEPB),SOCIÉTÉ D'EXPLOITATION DES PHOSPHATES DU BURKINA (SEPB)-Burkina Faso-2020,State-owned enterprises & public corporations,00143751E,Mining,Phosphates,http://sepb.gov.bf/,n/a,26131721,Burkina Faso,BFA,2020,2020-12-01,2020-12-31
3697_part3,SNH,SNH-Cameroon-2017,State-owned enterprises & public corporations,M038000000218J,Oil & Gas,Oil; Gas; Condensates,http://www.snh.cm/index.php/fr/,n/a,325305545501,Cameroon,CMR,2017,2017-01-01,2017-12-31
3698_part3,APCC,APCC-Cameroon-2017,Private,M047400005669H,Oil & Gas,Oil; Gas; Condensates,https://www.addaxpetroleum.com/,n/a,24935023953,Cameroon,CMR,2017,2017-01-01,2017-12-31
3699_part3,PERENCO RIO DEL REY,PERENCO RIO DEL REY-Cameroon-2017,Private,M09510001895L,Oil & Gas,Oil; Gas; Condensates,https://www.perenco.com/fr/filiales/cameroun,n/a,21605485643,Cameroon,CMR,2017,2017-01-01,2017-12-31
3700_part3,APCL,APCL-Cameroon-2017,Private,M100200014425F,Oil & Gas,Oil; Gas; Condensates,https://www.addaxpetroleum.com/,n/a,7793651575,Cameroon,CMR,2017,2017-01-01,2017-12-31
3701_part3,PERENCO CAMEROON,PERENCO CAMEROON-Cameroon-2017,Private,M077900001551J,Oil & Gas,Oil; Gas; Condensates,https://www.perenco.com/fr/filiales/cameroun,n/a,4970167080,Cameroon,CMR,2017,2017-01-01,2017-12-31
3702_part3,GDC,GDC-Cameroon-2017,Private,M010700023025B,Oil & Gas,Oil; Gas; Condensates,https://www.gazducameroun.com/contact/?lang=fr,n/a,3282315342,Cameroon,CMR,2017,2017-01-01,2017-12-31
3703_part3,NOBLE ENERGY CAM LIMITED,NOBLE ENERGY CAM LIMITED-Cameroon-2017,Private,M080600021129Y,Oil & Gas,Oil; Gas; Condensates,https://www.nblenergy.com/,n/a,768797468,Cameroon,CMR,2017,2017-01-01,2017-12-31
3704_part3,NEW AGE,NEW AGE-Cameroon-2017,Private,M100900029359K,Oil & Gas,Oil; Gas; Condensates,http://www.newafricanglobalenergy.com/,n/a,252459243,Cameroon,CMR,2017,2017-01-01,2017-12-31
3705_part3,GLENCORE EXPLORATION LTD,GLENCORE EXPLORATION LTD-Cameroon-2017,Private,M040800024299W,Oil & Gas,Oil; Gas; Condensates,https://www.glencore.com/,n/a,118373158,Cameroon,CMR,2017,2017-01-01,2017-12-31
3706_part3,TOWER RESOURCES,TOWER RESOURCES-Cameroon-2017,Private,M071512444757R,Oil & Gas,Oil; Gas; Condensates,https://www.towerresources.co.uk/operations/cameroon/,n/a,582197950,Cameroon,CMR,2017,2017-01-01,2017-12-31
3707_part3,EUROIL,EUROIL-Cameroon-2017,Private,M119500012111E,Oil & Gas,Oil; Gas; Condensates,https://www.euroil.eu/introduction/home#,n/a,133069452,Cameroon,CMR,2017,2017-01-01,2017-12-31
3708_part3,COTCO,COTCO-Cameroon-2017,Private,M089700006137L,Transportation,Oil; Gas; Condensates,n/a,n/a,33932840608,Cameroon,CMR,2017,2017-01-01,2017-12-31
3709_part3,CIMENCAM,CIMENCAM-Cameroon-2017,Private,M066300000649C,Quarrying,Quarrying,https://www.cimencam.com/fr,n/a,1263047559,Cameroon,CMR,2017,2017-01-01,2017-12-31
3710_part3,RAZEL,RAZEL-Cameroon-2017,Private,M077800000953N,Quarrying,Quarrying,http://www.razel.fr/,n/a,130720188,Cameroon,CMR,2017,2017-01-01,2017-12-31
3711_part3,DANGOTE CEMENT CAMEROON SA,DANGOTE CEMENT CAMEROON SA-Cameroon-2017,Private,M080800036805X,Quarrying,Quarrying,http://www.dangotecement.com/operations/cameroon/,n/a,74079064,Cameroon,CMR,2017,2017-01-01,2017-12-31
3712_part3,GRACAM,GRACAM-Cameroon-2017,Private,M010800024941Q,Mining,Mining products,https://www.granulatsducameroun.com/?p=index,n/a,184439082,Cameroon,CMR,2017,2017-01-01,2017-12-31
3713_part3,CAMINEX SA,CAMINEX SA-Cameroon-2017,Private,M050600023306T,Mining,Mining products,https://www.caminex.co.zm/,n/a,502540088,Cameroon,CMR,2017,2017-01-01,2017-12-31
3714_part3,SOCIÉTÉ DES HYDROCARBURES DU TCHAD PETROLEUM CHAD COMPANY LIMITED (SHT PCCL),SOCIÉTÉ DES HYDROCARBURES DU TCHAD PETROLEUM CHAD COMPANY LIMITED (SHT PCCL)-Chad-2017,State-owned enterprises & public corporations,600006476,Oil,Oil,https://sht-tchad.com/fr/,https://sht-tchad.com/fr/index.php/rapports-etats-financiers/rapports#,,Chad,TCD,2017,2017-01-01,2017-12-31
3715_part3,ESSO,ESSO-Chad-2017,Private,600002755,Oil,Oil,https://www.boursedirect.fr/fr/marche/new-york-stock-exchange-inc/exxon-mobil-corporation-XOM-USD-XNYS/societe,n/a,37495653,Chad,TCD,2017,2017-01-01,2017-12-31
3716_part3,PETRONAS,PETRONAS-Chad-2017,Private,n/a,Oil,Oil,https://www.petronas.com/,n/a,40191668,Chad,TCD,2017,2017-01-01,2017-12-31
3717_part3,CHINA NATIONAL PETROLEUM CORPORATION (CNPC),CHINA NATIONAL PETROLEUM CORPORATION (CNPC)-Chad-2017,Private,n/a,Oil,Oil,http://www.cnpc.com.cn/en/,n/a,3006007,Chad,TCD,2017,2017-01-01,2017-12-31
3718_part3,CLIVEDEN PETROLEUM,CLIVEDEN PETROLEUM-Chad-2017,Private,n/a,Oil,Oil,n/a,n/a,,Chad,TCD,2017,2017-01-01,2017-12-31
3719_part3,PETROCHAD MANGARA,PETROCHAD MANGARA-Chad-2017,Private,600006939,Oil,Oil,https://www.glencore.com/,n/a,5484903,Chad,TCD,2017,2017-01-01,2017-12-31
3720_part3,GRIFFITHS ENERGY DOH,GRIFFITHS ENERGY DOH-Chad-2017,Private,600006886,Oil,Oil,"https://investir.lesechos.fr/cours/action-glencore-plc-ord-usd001,xlon,je00b4t3bw64,glen,tick.html",n/a,768915,Chad,TCD,2017,2017-01-01,2017-12-31
3721_part3,GRIFFITHS ENERGY CHAD,GRIFFITHS ENERGY CHAD-Chad-2017,Private,600006555,Oil,Oil,"https://investir.lesechos.fr/cours/action-glencore-plc-ord-usd001,xlon,je00b4t3bw64,glen,tick.html",n/a,739496,Chad,TCD,2017,2017-01-01,2017-12-31
3722_part3,GLENCORE EXPLORATION (DOSÉO/BOROGOP),GLENCORE EXPLORATION (DOSÉO/BOROGOP)-Chad-2017,Private,n/a,Oil,Oil,"https://investir.lesechos.fr/cours/action-glencore-plc-ord-usd001,xlon,je00b4t3bw64,glen,tick.html",n/a,,Chad,TCD,2017,2017-01-01,2017-12-31
3723_part3,GLENCORE EXPLORATION (DOB/DOI),GLENCORE EXPLORATION (DOB/DOI)-Chad-2017,Private,n/a,Oil,Oil,"https://investir.lesechos.fr/cours/action-glencore-plc-ord-usd001,xlon,je00b4t3bw64,glen,tick.html",n/a,,Chad,TCD,2017,2017-01-01,2017-12-31
3724_part3,GLENCORE ENERGY UK LIMITED,GLENCORE ENERGY UK LIMITED-Chad-2017,Private,n/a,Oil,Oil,"https://investir.lesechos.fr/cours/action-glencore-plc-ord-usd001,xlon,je00b4t3bw64,glen,tick.html",n/a,276842083,Chad,TCD,2017,2017-01-01,2017-12-31
3725_part3,MASHAK PETROLEUM,MASHAK PETROLEUM-Chad-2017,Private,n/a,Oil,Oil,n/a,n/a,99928,Chad,TCD,2017,2017-01-01,2017-12-31
3726_part3,UNITED HYDROCARBON CHAD (UHC),UNITED HYDROCARBON CHAD (UHC)-Chad-2017,Private,600007082,Oil,Oil,n/a,n/a,1612402,Chad,TCD,2017,2017-01-01,2017-12-31
3727_part3,OVERSEAS PETROLEUM AND INVESTMENT CORPORATION (OPIC),OVERSEAS PETROLEUM AND INVESTMENT CORPORATION (OPIC)-Chad-2017,Private,n/a,Oil,Oil,n/a,n/a,205858,Chad,TCD,2017,2017-01-01,2017-12-31
3728_part3,MEIGE INTERNATIONAL,MEIGE INTERNATIONAL-Chad-2017,Private,n/a,Oil,Oil,n/a,n/a,525571,Chad,TCD,2017,2017-01-01,2017-12-31
3729_part3,SOCIÉTÉ D'EXPLOITATION TCHADIENNE DES CARRIÈRES (SOTEC),SOCIÉTÉ D'EXPLOITATION TCHADIENNE DES CARRIÈRES (SOTEC)-Chad-2017,Private,600001373,Mining,Quarrying,n/a,n/a,864036,Chad,TCD,2017,2017-01-01,2017-12-31
3730_part3,SCHL,SCHL-Chad-2017,Private,n/a,Mining,Granulates,n/a,n/a,,Chad,TCD,2017,2017-01-01,2017-12-31
3731_part3,SONACIM,SONACIM-Chad-2017,State-owned enterprises & public corporations,n/a,Mining,Quarrying,n/a,n/a,,Chad,TCD,2017,2017-01-01,2017-12-31
3732_part3,TEKTON MINERAL,TEKTON MINERAL-Chad-2017,Private,n/a,Mining,Gold,n/a,n/a,16332,Chad,TCD,2017,2017-01-01,2017-12-31
3733_part3,ABOURACHID MINING,ABOURACHID MINING-Chad-2017,Private,n/a,Mining,Gold,n/a,n/a,12894,Chad,TCD,2017,2017-01-01,2017-12-31
3734_part3,SOGEM,SOGEM-Chad-2017,Private,n/a,Mining,Gold,n/a,n/a,10315,Chad,TCD,2017,2017-01-01,2017-12-31
3735_part3,DTP,DTP-Chad-2017,Private,n/a,Mining,Granulates,n/a,n/a,17192,Chad,TCD,2017,2017-01-01,2017-12-31
3736_part3,ETEP,ETEP-Chad-2017,Private,n/a,Mining,Construction,n/a,n/a,18590,Chad,TCD,2017,2017-01-01,2017-12-31
3737_part3,MANEJEM COMPANY LTD,MANEJEM COMPANY LTD-Chad-2017,Private,n/a,Mining,Construction,n/a,n/a,12034,Chad,TCD,2017,2017-01-01,2017-12-31
3738_part3,ARAB CONTRACTORS LTD,ARAB CONTRACTORS LTD-Chad-2017,Private,600008358,Mining,Construction,https://www.arabcont.com/english/,n/a,,Chad,TCD,2017,2017-01-01,2017-12-31
3739_part3,CGCOC GROUP,CGCOC GROUP-Chad-2017,Private,n/a,Mining,Construction,http://fr.cgcoc.com.cn/,n/a,175539,Chad,TCD,2017,2017-01-01,2017-12-31
3740_part3,SOGEA-SATOM,SOGEA-SATOM-Chad-2017,Private,n/a,Mining,Construction,https://www.sogea-satom.com/sogea-satom/sogea-satomv2.nsf/web/index.htm,n/a,413171,Chad,TCD,2017,2017-01-01,2017-12-31
3741_part3,CHAD CONSTRUCTION MATERIALS SA,CHAD CONSTRUCTION MATERIALS SA-Chad-2017,Private,n/a,Mining,Construction,n/a,n/a,,Chad,TCD,2017,2017-01-01,2017-12-31
3742_part3,TCHAD OIL TRANSPORTATION COMPANY (TOTCO),TCHAD OIL TRANSPORTATION COMPANY (TOTCO)-Chad-2017,Private,600010746,Other,Transportation,n/a,n/a,21585650,Chad,TCD,2017,2017-01-01,2017-12-31
3743_part3,CAMEROUN OIL TRANSPORTATION COMPANY (COTCO),CAMEROUN OIL TRANSPORTATION COMPANY (COTCO)-Chad-2017,Private,M089700006137L,Other,Transportation,n/a,n/a,1472918,Chad,TCD,2017,2017-01-01,2017-12-31
3744_part3,PETROCHAD TRANSPORTATION LTD,PETROCHAD TRANSPORTATION LTD-Chad-2017,Private,600008367,Other,Transportation,"https://investir.lesechos.fr/cours/action-glencore-plc-ord-usd001,xlon,je00b4t3bw64,glen,tick.html",n/a,26,Chad,TCD,2017,2017-01-01,2017-12-31
3745_part3,SOCIÉTÉ DE RAFFINAGE DE N’DJAMENA (SRN),SOCIÉTÉ DE RAFFINAGE DE N’DJAMENA (SRN)-Chad-2017,Private,600008474,Other,Refining,n/a,n/a,155877227,Chad,TCD,2017,2017-01-01,2017-12-31
